Unix,Timestamp,UTC_Date_&_Time,date,time,time2,Battery,Temperature,DOmgL,DOsat,Q
1618474560,4/15/2021,8:16:00,4/15/2021,1:16:00,1297,3.46,9.085,11.851,102.731445,1.003
1618475460,4/15/2021,8:31:00,4/15/2021,1:31:00,1298,3.46,9.196,11.859,103.074343,1.001
1618476360,4/15/2021,8:46:00,4/15/2021,1:46:00,1299,3.46,9.233,11.801,102.661004,1.001
1618477260,4/15/2021,9:01:00,4/15/2021,2:01:00,1300,3.46,9.27,11.916,103.75311,1.001
1618478160,4/15/2021,9:16:00,4/15/2021,2:16:00,1301,3.46,9.298,11.938,104.014186,1.001
1618479060,4/15/2021,9:31:00,4/15/2021,2:31:00,1302,3.46,9.335,11.991,104.56826,1.001
1618479960,4/15/2021,9:46:00,4/15/2021,2:46:00,1303,3.46,9.344,12.073,105.305952,1.002
1618480860,4/15/2021,10:01:00,4/15/2021,3:01:00,1304,3.46,9.335,12.057,105.143817,1.001
1618481760,4/15/2021,10:16:00,4/15/2021,3:16:00,1305,3.46,9.326,12.094,105.443834,1
1618482660,4/15/2021,10:31:00,4/15/2021,3:31:00,1306,3.46,9.381,12.093,105.573504,1
1618483560,4/15/2021,10:46:00,4/15/2021,3:46:00,1307,3.46,9.409,12.071,105.451781,0.999
1618484460,4/15/2021,11:01:00,4/15/2021,4:01:00,1308,3.46,9.427,11.814,103.250902,1.001
1618485360,4/15/2021,11:16:00,4/15/2021,4:16:00,1309,3.46,9.418,12.079,105.544296,1.002
1618486260,4/15/2021,11:31:00,4/15/2021,4:31:00,1310,3.46,9.353,11.851,103.391763,1.001
1618487160,4/15/2021,11:46:00,4/15/2021,4:46:00,1311,3.46,9.242,11.708,101.873874,1.001
1618488060,4/15/2021,12:01:00,4/15/2021,5:01:00,1312,3.46,9.15,11.823,102.648403,1
1618488960,4/15/2021,12:16:00,4/15/2021,5:16:00,1313,3.46,9.177,11.575,100.560198,1.001
1618489860,4/15/2021,12:31:00,4/15/2021,5:31:00,1314,3.46,9.168,11.414,99.140126,1.001
1618490760,4/15/2021,12:46:00,4/15/2021,5:46:00,1315,3.46,9.15,11.424,99.184248,1.001
1618491660,4/15/2021,13:01:00,4/15/2021,6:01:00,1316,3.46,9.103,11.369,98.5957,1
1618492560,4/15/2021,13:16:00,4/15/2021,6:16:00,1317,3.46,9.113,11.266,97.725858,1.001
1618493460,4/15/2021,13:31:00,4/15/2021,6:31:00,1318,3.46,9.057,10.993,95.229857,1
1618494360,4/15/2021,13:46:00,4/15/2021,6:46:00,1319,3.46,9.066,10.956,94.929816,1
1618495260,4/15/2021,14:01:00,4/15/2021,7:01:00,1320,3.46,9.038,11.001,95.255747,1
1618496160,4/15/2021,14:16:00,4/15/2021,7:16:00,1321,3.46,9.047,11.052,95.718005,1.001
1618497060,4/15/2021,14:31:00,4/15/2021,7:31:00,1322,3.46,9.029,10.973,94.99279,1
1618497960,4/15/2021,14:46:00,4/15/2021,7:46:00,1323,3.46,9.066,11.176,96.836037,1
1618498860,4/15/2021,15:01:00,4/15/2021,8:01:00,1324,3.46,9.103,11.358,98.500304,1.001
1618499760,4/15/2021,15:16:00,4/15/2021,8:16:00,1325,3.46,9.15,11.687,101.467639,0.999
1618500660,4/15/2021,15:31:00,4/15/2021,8:31:00,1326,3.46,9.215,11.954,103.947267,1.001
1618501560,4/15/2021,15:46:00,4/15/2021,8:46:00,1327,3.46,9.289,12.182,106.117321,1.001
1618502460,4/15/2021,16:01:00,4/15/2021,9:01:00,1328,3.46,9.409,12.621,110.25656,1
1618503360,4/15/2021,16:16:00,4/15/2021,9:16:00,1329,3.46,9.529,13.024,114.102552,1.001
1618504260,4/15/2021,16:31:00,4/15/2021,9:31:00,1330,3.46,9.621,13.163,115.572612,1.001
1618505160,4/15/2021,16:46:00,4/15/2021,9:46:00,1331,3.46,9.676,13.353,117.393899,1.002
1618506060,4/15/2021,17:01:00,4/15/2021,10:01:00,1332,3.46,9.796,13.529,119.279748,1.002
1618506960,4/15/2021,17:16:00,4/15/2021,10:16:00,1333,3.46,9.933,13.559,119.931874,1
1618507860,4/15/2021,17:31:00,4/15/2021,10:31:00,1334,3.46,10.116,13.569,120.538953,1.002
1618508760,4/15/2021,17:46:00,4/15/2021,10:46:00,1335,3.46,10.316,13.622,121.579398,1.003
1618509660,4/15/2021,18:01:00,4/15/2021,11:01:00,1336,3.46,10.535,13.713,123.020222,1.001
1618510560,4/15/2021,18:16:00,4/15/2021,11:16:00,1337,3.46,10.788,13.874,125.200256,1.002
1618511460,4/15/2021,18:31:00,4/15/2021,11:31:00,1338,3.46,11.058,14.004,127.166983,1.001
1618512360,4/15/2021,18:46:00,4/15/2021,11:46:00,1339,3.46,11.418,13.957,127.79652,1.001
1618513260,4/15/2021,19:01:00,4/15/2021,12:01:00,1340,3.47,11.801,14.039,129.679955,1.001
1618514160,4/15/2021,19:16:00,4/15/2021,12:16:00,1341,3.47,12.245,14.131,131.854159,1.002
1618515060,4/15/2021,19:31:00,4/15/2021,12:31:00,1342,3.47,12.81,14.214,134.3281,1.001
1618515960,4/15/2021,19:46:00,4/15/2021,12:46:00,1343,3.47,13.31,14.48,138.377997,1.001
1618516860,4/15/2021,20:01:00,4/15/2021,13:01:00,1344,3.47,13.833,14.622,141.361473,1.001
1618517760,4/15/2021,20:16:00,4/15/2021,13:16:00,1345,3.47,14.345,14.996,146.614108,1.004
1618518660,4/15/2021,20:31:00,4/15/2021,13:31:00,1346,3.47,14.966,14.588,144.561487,1.001
1618519560,4/15/2021,20:46:00,4/15/2021,13:46:00,1347,3.47,15.926,13.898,140.58564,1.002
1618520460,4/15/2021,21:01:00,4/15/2021,14:01:00,1348,3.48,16.114,13.772,139.867816,1.003
1618521360,4/15/2021,21:16:00,4/15/2021,14:16:00,1349,3.48,16.096,13.812,140.220576,0.999
1618522260,4/15/2021,21:31:00,4/15/2021,14:31:00,1350,3.48,16.207,13.589,138.281185,1.002
1618523160,4/15/2021,21:46:00,4/15/2021,14:46:00,1351,3.48,14.388,9.61,94.044037,1
1618524060,4/15/2021,22:01:00,4/15/2021,15:01:00,1352,3.48,17.617,8.962,93.924377,1
1618524960,4/15/2021,22:16:00,4/15/2021,15:16:00,1353,3.48,17.38,8.85,92.296781,0.997
1618525860,4/15/2021,22:31:00,4/15/2021,15:31:00,1354,3.49,18.065,8.741,92.456675,0.995
